XCoord,YCoord,lat,long,FID,ID,ORIG_FID,area_m2,gw_depth,TDS,country,elevation,wind_1,wind_2,wind_3,wind_4,wind_5,wind_6,wind_7,wind_8,wind_9,wind_10,wind_11,wind_12,prec_1,prec_2,prec_3,prec_4,prec_5,prec_6,prec_7,prec_8,prec_9,prec_10,prec_11,prec_12,srad_1,srad_2,srad_3,srad_4,srad_5,srad_6,srad_7,srad_8,srad_9,srad_10,srad_11,srad_12,tmax_1,tmax_2,tmax_3,tmax_4,tmax_5,tmax_6,tmax_7,tmax_8,tmax_9,tmax_10,tmax_11,tmax_12,tavg_1,tavg_2,tavg_3,tavg_4,tavg_5,tavg_6,tavg_7,tavg_8,tavg_9,tavg_10,tavg_11,tavg_12,tmin_1,tmin_2,tmin_3,tmin_4,tmin_5,tmin_6,tmin_7,tmin_8,tmin_9,tmin_10,tmin_11,tmin_12
83500.70235,3447200.488,29.72605,0.7501,265,374496,265,4868.897243,30,3000,moz,372,3.7,4.7,4.2,5.3,5.2,4.9,4.6,4.6,4.7,3.8,3.7,3.7,3.21529,3.21529,4.16333,2.2276,1.36981,0.051375,0.093333,0.511472,2.01833,4.41421,2.49564,2.80299,14596,17542,22189,25788,27885,28646,28213,26575,22702,18875,15138,13332,18.026199,21.068399,25.314199,30.576,35.433498,40.651901,42.8582,41.984699,37.705601,30.678499,23.057501,18.153299,10.5418,13.6841,17.706301,23.0263,28.0522,33.089401,34.680401,35.1035,30.834299,23.912001,16.3104,11.6138,3.71174,6.53111,10.2673,15.1531,20.0319,25.008699,28.364201,27.626801,23.4093,17.2085,9.95216,5.7535
72258.80405,3447156.4,29.7257,0.64911,266,374497,266,1460.66409,30,3000,moz,358,3.4,3.7,4.4,5.3,5.2,4.6,4.6,4.6,3.7,3.8,3.6,3.6,3.17667,3.17667,4.18417,2.11039,1.37772,0.05,0.058069,0.526361,2.07697,4.58413,2.48842,2.75144,14503,17479,22226,25794,27927,28631,28219,26582,22728,18878,15108,13288,18.057199,21.104099,25.291401,30.6029,35.507599,40.675598,43.0467,42.169701,37.825699,30.7486,23.130899,18.285601,10.5465,13.7455,17.7623,23.077801,28.0968,33.181,34.789501,35.162701,30.8804,23.9086,16.311501,11.6173,3.73361,6.56474,10.2917,15.175,20.1029,25.0714,28.351299,27.575001,23.326099,17.0856,9.82473,5.6703
72034.79067,3447139.08,29.72556,0.6471,267,374500,267,2434.436822,30,3000,moz,355,3.4,3.7,4.4,5.3,5.2,4.6,4.6,4.6,3.7,3.8,3.6,3.6,3.17667,3.17667,4.18417,2.11039,1.37772,0.05,0.058069,0.526361,2.07697,4.58413,2.48842,2.75144,14503,17479,22226,25794,27927,28631,28219,26582,22728,18878,15108,13288,18.057199,21.104099,25.291401,30.6029,35.507599,40.675598,43.0467,42.169701,37.825699,30.7486,23.130899,18.285601,10.5465,13.7455,17.7623,23.077801,28.0968,33.181,34.789501,35.162701,30.8804,23.9086,16.311501,11.6173,3.73361,6.56474,10.2917,15.175,20.1029,25.0714,28.351299,27.575001,23.326099,17.0856,9.82473,5.6703
83388.11425,3447152.161,29.72567,0.74909,268,374502,268,6329.542273,30,3000,moz,370,3.7,4.7,4.2,5.3,5.2,4.9,4.6,4.6,4.7,3.8,3.7,3.7,3.21529,3.21529,4.16333,2.2276,1.36981,0.051375,0.093333,0.511472,2.01833,4.41421,2.49564,2.80299,14596,17542,22189,25788,27885,28646,28213,26575,22702,18875,15138,13332,18.026199,21.068399,25.314199,30.576,35.433498,40.651901,42.8582,41.984699,37.705601,30.678499,23.057501,18.153299,10.5418,13.6841,17.706301,23.0263,28.0522,33.089401,34.680401,35.1035,30.834299,23.912001,16.3104,11.6138,3.71174,6.53111,10.2673,15.1531,20.0319,25.008699,28.364201,27.626801,23.4093,17.2085,9.95216,5.7535
71770.92215,3447054.054,29.7249,0.64473,269,374503,269,486.884097,30,3000,moz,355,3.4,3.7,4.3,5.3,5.2,4.6,4.6,4.6,3.7,3.5,3.6,3.6,3.17333,3.17333,4.18583,2.10028,1.37861,0.05,0.054931,0.527639,2.08236,4.59854,2.48792,2.74722,14503,17480,22210,25795,27929,28632,28219,26583,22728,18860,15107,13273,18.0557,21.1029,25.2896,30.601,35.505501,40.7234,43.045799,42.168499,37.873299,30.796101,23.128799,18.284201,10.5469,13.6965,17.7129,23.0781,28.096399,33.180401,34.790401,35.163601,30.880199,23.8584,16.3116,11.6176,3.73539,6.5676,10.2438,15.1769,20.104799,25.072599,28.304501,27.579201,23.2777,17.037901,9.82662,5.62166
72007.99152,3447042.244,29.7248,0.64686,270,374505,270,1947.534573,30,3000,moz,354,3.4,3.7,4.4,5.3,5.2,4.6,4.6,4.6,3.7,3.8,3.6,3.6,3.17667,3.17667,4.18417,2.11039,1.37772,0.05,0.058069,0.526361,2.07697,4.58413,2.48842,2.75144,14503,17479,22226,25794,27927,28631,28219,26582,22728,18878,15108,13288,18.057199,21.104099,25.291401,30.6029,35.507599,40.675598,43.0467,42.169701,37.825699,30.7486,23.130899,18.285601,10.5465,13.7455,17.7623,23.077801,28.0968,33.181,34.789501,35.162701,30.8804,23.9086,16.311501,11.6173,3.73361,6.56474,10.2917,15.175,20.1029,25.0714,28.351299,27.575001,23.326099,17.0856,9.82473,5.6703
73749.93603,3447006.817,29.72453,0.66251,271,374506,271,486.882282,30,3000,moz,352,3.4,4,4.4,5.3,5.2,4.8,4.6,4.6,4,3.5,3.6,3.6,3.18,3.18,4.1825,2.1205,1.37683,0.05,0.061208,0.525083,2.07158,4.56971,2.48892,2.75567,14503,17494,22225,25793,27926,28660,28219,26582,22749,18860,15108,13273,18.058701,21.1052,25.293301,30.6047,35.509701,40.6777,43.0476,42.170799,37.828098,30.750999,23.133101,18.287001,10.5461,13.7444,17.7617,23.0776,28.0972,33.181599,34.7887,35.1618,30.8806,23.9088,16.3113,11.6169,3.78183,6.56188,10.2897,15.2231,20.101101,25.070299,28.348101,27.6208,23.3246,17.0832,9.82285,5.66893
81498.97013,3447121.535,29.72543,0.73212,272,374507,272,47714.89564,30,3000,moz,367,3.6,4.7,4.3,5.3,5.2,4.9,4.6,4.6,4.7,3.9,3.6,3.6,3.21,3.21,4.1675,2.2115,1.36883,0.05,0.089458,0.513583,2.02308,3.93996,2.49342,2.79367,14580,17541,22206,25788,27888,28648,28180,26576,22703,18894,15110,13332,18.022301,21.065201,25.3097,30.571501,35.4286,40.646999,42.855701,41.981499,37.700001,30.672899,23.052299,18.1497,10.5423,13.6852,17.7565,23.075701,28.050501,33.1371,34.730801,35.104099,30.8326,23.910601,16.360001,11.6141,3.76581,6.58614,10.3211,15.2059,20.134399,25.0599,28.369301,27.633101,23.410801,17.2118,10.0059,5.75665
81244.53492,3446980.575,29.72432,0.72983,273,374508,273,4381.931461,30,3000,moz,368,3.6,4.7,4.3,5.3,5.2,4.9,4.6,4.6,4.7,3.9,3.6,3.6,3.21,3.21,4.1675,2.2115,1.36883,0.05,0.089458,0.513583,2.02308,3.93996,2.49342,2.79367,14580,17541,22206,25788,27888,28648,28180,26576,22703,18894,15110,13332,18.022301,21.065201,25.3097,30.571501,35.4286,40.646999,42.855701,41.981499,37.700001,30.672899,23.052299,18.1497,10.5423,13.6852,17.7565,23.075701,28.050501,33.1371,34.730801,35.104099,30.8326,23.910601,16.360001,11.6141,3.76581,6.58614,10.3211,15.2059,20.134399,25.0599,28.369301,27.633101,23.410801,17.2118,10.0059,5.75665
81081.35791,3446967.139,29.72422,0.72837,274,374509,274,12172.01893,30,3000,moz,367,3.6,4.7,4.3,5.3,5.2,4.9,4.6,4.6,4.7,3.9,3.6,3.6,3.21,3.21,4.1675,2.2115,1.36883,0.05,0.089458,0.513583,2.02308,3.93996,2.49342,2.79367,14580,17541,22206,25788,27888,28648,28180,26576,22703,18894,15110,13332,18.022301,21.065201,25.3097,30.571501,35.4286,40.646999,42.855701,41.981499,37.700001,30.672899,23.052299,18.1497,10.5423,13.6852,17.7565,23.075701,28.050501,33.1371,34.730801,35.104099,30.8326,23.910601,16.360001,11.6141,3.76581,6.58614,10.3211,15.2059,20.134399,25.0599,28.369301,27.633101,23.410801,17.2118,10.0059,5.75665
71935.83997,3446888.727,29.7236,0.64621,275,374511,275,486.877744,30,3000,moz,356,3.4,3.7,4.4,5.3,5.2,4.6,4.6,4.6,3.7,3.8,3.6,3.6,3.17667,3.17667,4.18417,2.11039,1.37772,0.05,0.058069,0.526361,2.07697,4.58413,2.48842,2.75144,14503,17479,22226,25794,27927,28631,28219,26582,22728,18878,15108,13288,18.057199,21.104099,25.291401,30.6029,35.507599,40.675598,43.0467,42.169701,37.825699,30.7486,23.130899,18.285601,10.5465,13.7455,17.7623,23.077801,28.0968,33.181,34.789501,35.162701,30.8804,23.9086,16.311501,11.6173,3.73361,6.56474,10.2917,15.175,20.1029,25.0714,28.351299,27.575001,23.326099,17.0856,9.82473,5.6703
81546.05132,3446947.772,29.72406,0.73254,276,374512,276,10711.36029,30,3000,moz,369,3.6,4.7,4.3,5.3,5.2,4.9,4.6,4.6,4.7,3.9,3.6,3.6,3.21,3.21,4.1675,2.2115,1.36883,0.05,0.089458,0.513583,2.02308,3.93996,2.49342,2.79367,14580,17541,22206,25788,27888,28648,28180,26576,22703,18894,15110,13332,18.022301,21.065201,25.3097,30.571501,35.4286,40.646999,42.855701,41.981499,37.700001,30.672899,23.052299,18.1497,10.5423,13.6852,17.7565,23.075701,28.050501,33.1371,34.730801,35.104099,30.8326,23.910601,16.360001,11.6141,3.76581,6.58614,10.3211,15.2059,20.134399,25.0599,28.369301,27.633101,23.410801,17.2118,10.0059,5.75665
82794.77677,3447084.315,29.72513,0.74376,277,374513,277,77901.6416,30,3000,moz,368,3.7,4.7,4.2,5.3,5.2,4.9,4.6,4.6,4.7,3.8,3.7,3.7,3.21529,3.21529,4.16333,2.2276,1.36981,0.051375,0.093333,0.511472,2.01833,4.41421,2.49564,2.80299,14596,17542,22189,25788,27885,28646,28213,26575,22702,18875,15138,13332,18.026199,21.068399,25.314199,30.576,35.433498,40.651901,42.8582,41.984699,37.705601,30.678499,23.057501,18.153299,10.5418,13.6841,17.706301,23.0263,28.0522,33.089401,34.680401,35.1035,30.834299,23.912001,16.3104,11.6138,3.71174,6.53111,10.2673,15.1531,20.0319,25.008699,28.364201,27.626801,23.4093,17.2085,9.95216,5.7535
83000.79523,3446935.963,29.72397,0.74561,278,374514,278,9737.591185,30,3000,moz,368,3.7,4.7,4.2,5.3,5.2,4.9,4.6,4.6,4.7,3.8,3.7,3.7,3.21529,3.21529,4.16333,2.2276,1.36981,0.051375,0.093333,0.511472,2.01833,4.41421,2.49564,2.80299,14596,17542,22189,25788,27885,28646,28213,26575,22702,18875,15138,13332,18.026199,21.068399,25.314199,30.576,35.433498,40.651901,42.8582,41.984699,37.705601,30.678499,23.057501,18.153299,10.5418,13.6841,17.706301,23.0263,28.0522,33.089401,34.680401,35.1035,30.834299,23.912001,16.3104,11.6138,3.71174,6.53111,10.2673,15.1531,20.0319,25.008699,28.364201,27.626801,23.4093,17.2085,9.95216,5.7535
79656.74276,3446869.833,29.72345,0.71557,279,374515,279,14606.31054,30,3000,moz,361,3.5,4,4.4,5.3,5.2,5,4.6,4.6,4,3.5,3.6,3.6,3.2,3.2,4.1725,2.18117,1.3715,0.05,0.080042,0.517417,2.03925,4.48321,2.49192,2.781,14519,17494,22223,25790,27917,28682,28215,26578,22703,18858,15109,13302,18.017799,21.1119,25.304199,30.565901,35.472301,40.640598,42.952999,42.077999,37.792702,30.715599,23.0959,18.245501,10.5436,13.7383,17.758301,23.0763,28.0994,33.1353,34.733398,35.1567,30.8319,23.91,16.310499,11.6151,3.77115,6.59472,10.2773,15.2117,20.1399,25.063299,28.328899,27.595699,23.3654,17.1189,9.91154,5.71074
81363.64222,3446810.001,29.72298,0.7309,280,374516,280,1460.624157,30,3000,moz,367,3.6,4.7,4.3,5.3,5.2,4.9,4.6,4.6,4.7,3.9,3.6,3.6,3.21,3.21,4.1675,2.2115,1.36883,0.05,0.089458,0.513583,2.02308,3.93996,2.49342,2.79367,14580,17541,22206,25788,27888,28648,28180,26576,22703,18894,15110,13332,18.022301,21.065201,25.3097,30.571501,35.4286,40.646999,42.855701,41.981499,37.700001,30.672899,23.052299,18.1497,10.5423,13.6852,17.7565,23.075701,28.050501,33.1371,34.730801,35.104099,30.8326,23.910601,16.360001,11.6141,3.76581,6.58614,10.3211,15.2059,20.134399,25.0599,28.369301,27.633101,23.410801,17.2118,10.0059,5.75665
71977.06943,3446770.638,29.72267,0.64658,281,374517,281,486.873207,30,3000,moz,356,3.4,3.7,4.4,5.3,5.2,4.6,4.6,4.6,3.7,3.8,3.6,3.6,3.17667,3.17667,4.18417,2.11039,1.37772,0.05,0.058069,0.526361,2.07697,4.58413,2.48842,2.75144,14503,17479,22226,25794,27927,28631,28219,26582,22728,18878,15108,13288,18.057199,21.104099,25.291401,30.6029,35.507599,40.675598,43.0467,42.169701,37.825699,30.7486,23.130899,18.285601,10.5465,13.7455,17.7623,23.077801,28.0968,33.181,34.789501,35.162701,30.8804,23.9086,16.311501,11.6173,3.73361,6.56474,10.2917,15.175,20.1029,25.0714,28.351299,27.575001,23.326099,17.0856,9.82473,5.6703
72055.84721,3446854.144,29.72333,0.64729,282,374518,282,13632.53963,30,3000,moz,354,3.4,3.7,4.4,5.3,5.2,4.6,4.6,4.6,3.7,3.8,3.6,3.6,3.17667,3.17667,4.18417,2.11039,1.37772,0.05,0.058069,0.526361,2.07697,4.58413,2.48842,2.75144,14503,17479,22226,25794,27927,28631,28219,26582,22728,18878,15108,13288,18.057199,21.104099,25.291401,30.6029,35.507599,40.675598,43.0467,42.169701,37.825699,30.7486,23.130899,18.285601,10.5465,13.7455,17.7623,23.077801,28.0968,33.181,34.789501,35.162701,30.8804,23.9086,16.311501,11.6173,3.73361,6.56474,10.2917,15.175,20.1029,25.0714,28.351299,27.575001,23.326099,17.0856,9.82473,5.6703
82573.56798,3446853.603,29.72333,0.74177,283,374519,283,37976.35877,30,3000,moz,370,3.6,4.7,4.2,5.3,5.2,4.9,4.6,4.6,4.7,3.9,3.7,3.7,3.21333,3.21333,4.16583,2.22161,1.36794,0.05,0.092597,0.512306,2.01769,3.92554,2.49392,2.79789,14581,17542,22189,25788,27887,28647,28213,26575,22703,18894,15124,13332,18.023899,21.066299,25.311501,30.573299,35.430698,40.649101,42.856602,41.9827,37.702499,30.675301,23.054501,18.1511,10.5419,13.6842,17.756001,23.075399,28.0508,33.137699,34.7299,35.103199,30.8328,23.910801,16.3599,11.6138,3.76403,6.53328,10.319,15.204,20.0825,25.058701,28.3661,27.628901,23.4093,17.2094,10.004,5.75528
79491.13772,3446767.264,29.72265,0.71408,284,374520,284,6816.223077,30,3000,moz,362,3.5,4,4.4,5.3,5.2,5,4.6,4.6,4,3.5,3.6,3.6,3.2,3.2,4.1725,2.18117,1.3715,0.05,0.080042,0.517417,2.03925,4.48321,2.49192,2.781,14519,17494,22223,25790,27917,28682,28215,26578,22703,18858,15109,13302,18.017799,21.1119,25.304199,30.565901,35.472301,40.640598,42.952999,42.077999,37.792702,30.715599,23.0959,18.245501,10.5436,13.7383,17.758301,23.0763,28.0994,33.1353,34.733398,35.1567,30.8319,23.91,16.310499,11.6151,3.77115,6.59472,10.2773,15.2117,20.1399,25.063299,28.328899,27.595699,23.3654,17.1189,9.91154,5.71074
79697.28504,3446699.785,29.72212,0.71593,285,374521,285,973.740968,30,3000,moz,361,3.5,4,4.4,5.3,5.2,5,4.6,4.6,4,3.5,3.6,3.6,3.2,3.2,4.1725,2.18117,1.3715,0.05,0.080042,0.517417,2.03925,4.48321,2.49192,2.781,14519,17494,22223,25790,27917,28682,28215,26578,22703,18858,15109,13302,18.017799,21.1119,25.304199,30.565901,35.472301,40.640598,42.952999,42.077999,37.792702,30.715599,23.0959,18.245501,10.5436,13.7383,17.758301,23.0763,28.0994,33.1353,34.733398,35.1567,30.8319,23.91,16.310499,11.6151,3.77115,6.59472,10.2773,15.2117,20.1399,25.063299,28.328899,27.595699,23.3654,17.1189,9.91154,5.71074
73935.46858,3446687.976,29.72203,0.66417,286,374522,286,973.740061,30,3000,moz,352,3.4,3.7,4.4,5.3,5.2,5,4.6,4.6,3.7,3.3,3.6,3.6,3.18333,3.18333,4.18083,2.13061,1.37594,0.05,0.064347,0.523806,2.06619,4.55529,2.48942,2.75989,14488,17479,22225,25793,27925,28689,28218,26581,22770,18842,15108,13273,18.0602,21.1063,25.295099,30.6066,35.511799,40.679798,43.0485,42.172001,37.830601,30.753401,23.135201,18.288401,10.5457,13.7434,17.761101,23.0774,28.0975,33.182301,34.7878,35.160999,30.8808,23.909,16.311199,11.6166,3.78005,6.55902,10.2876,15.2212,20.1492,25.069099,28.3449,27.6166,23.323099,17.080799,9.87096,5.66757
79606.58024,3446650.188,29.72173,0.71512,287,374524,287,4868.685785,30,3000,moz,360,3.5,4,4.4,5.3,5.2,5,4.6,4.6,4,3.5,3.6,3.6,3.2,3.2,4.1725,2.18117,1.3715,0.05,0.080042,0.517417,2.03925,4.48321,2.49192,2.781,14519,17494,22223,25790,27917,28682,28215,26578,22703,18858,15109,13302,18.017799,21.1119,25.304199,30.565901,35.472301,40.640598,42.952999,42.077999,37.792702,30.715599,23.0959,18.245501,10.5436,13.7383,17.758301,23.0763,28.0994,33.1353,34.733398,35.1567,30.8319,23.91,16.310499,11.6151,3.77115,6.59472,10.2773,15.2117,20.1399,25.063299,28.328899,27.595699,23.3654,17.1189,9.91154,5.71074
73935.46858,3446605.315,29.72138,0.66417,288,374528,288,486.866854,30,3000,moz,352,3.4,3.7,4.4,5.3,5.2,5,4.6,4.6,3.7,3.3,3.6,3.6,3.18333,3.18333,4.18083,2.13061,1.37594,0.05,0.064347,0.523806,2.06619,4.55529,2.48942,2.75989,14488,17479,22225,25793,27925,28689,28218,26581,22770,18842,15108,13273,18.0602,21.1063,25.295099,30.6066,35.511799,40.679798,43.0485,42.172001,37.830601,30.753401,23.135201,18.288401,10.5457,13.7434,17.761101,23.0774,28.0975,33.182301,34.7878,35.160999,30.8808,23.909,16.311199,11.6166,3.78005,6.55902,10.2876,15.2212,20.1492,25.069099,28.3449,27.6166,23.323099,17.080799,9.87096,5.66757
79400.43296,3446638.379,29.72164,0.71327,289,374529,289,4868.681248,30,3000,moz,359,3.5,4,4.4,5.3,5.2,5,4.6,4.6,4,3.5,3.6,3.6,3.2,3.2,4.1725,2.18117,1.3715,0.05,0.080042,0.517417,2.03925,4.48321,2.49192,2.781,14519,17494,22223,25790,27917,28682,28215,26578,22703,18858,15109,13302,18.017799,21.1119,25.304199,30.565901,35.472301,40.640598,42.952999,42.077999,37.792702,30.715599,23.0959,18.245501,10.5436,13.7383,17.758301,23.0763,28.0994,33.1353,34.733398,35.1567,30.8319,23.91,16.310499,11.6151,3.77115,6.59472,10.2773,15.2117,20.1399,25.063299,28.328899,27.595699,23.3654,17.1189,9.91154,5.71074
82847.90286,3446699.785,29.72212,0.74424,290,374530,290,20448.56034,30,3000,moz,370,3.7,4.7,4.2,5.3,5.2,4.9,4.6,4.6,4.7,3.8,3.7,3.7,3.21529,3.21529,4.16333,2.2276,1.36981,0.051375,0.093333,0.511472,2.01833,4.41421,2.49564,2.80299,14596,17542,22189,25788,27885,28646,28213,26575,22702,18875,15138,13332,18.026199,21.068399,25.314199,30.576,35.433498,40.651901,42.8582,41.984699,37.705601,30.678499,23.057501,18.153299,10.5418,13.6841,17.706301,23.0263,28.0522,33.089401,34.680401,35.1035,30.834299,23.912001,16.3104,11.6138,3.71174,6.53111,10.2673,15.1531,20.0319,25.008699,28.364201,27.626801,23.4093,17.2085,9.95216,5.7535
79934.35441,3446581.697,29.72119,0.71806,291,374532,291,486.865947,30,3000,moz,359,3.6,4.7,4.4,5.2,5.2,5,4.6,4.6,4.7,3.8,3.6,3.6,3.20667,3.20667,4.16917,2.20139,1.36972,0.05,0.086319,0.514861,2.02847,4.45438,2.49292,2.78944,14580,17542,22223,25806,27914,28680,28180,26577,22703,18876,15110,13317,18.0208,21.0641,25.2579,30.569599,35.426498,40.644798,42.9048,42.030399,37.747601,30.7204,23.0502,18.198299,10.5428,13.6863,17.757099,23.075899,28.0501,33.136501,34.731701,35.1049,30.8323,23.9104,16.360201,11.6144,3.76759,6.589,10.3231,15.2078,20.086201,25.061001,28.372499,27.6373,23.412399,17.214199,9.95778,5.75801
79348.89615,3446553.356,29.72097,0.7128,292,374534,292,2434.32429,30,3000,moz,359,3.5,4,4.4,5.3,5.2,5,4.6,4.6,4,3.5,3.6,3.6,3.2,3.2,4.1725,2.18117,1.3715,0.05,0.080042,0.517417,2.03925,4.48321,2.49192,2.781,14519,17494,22223,25790,27917,28682,28215,26578,22703,18858,15109,13302,18.017799,21.1119,25.304199,30.565901,35.472301,40.640598,42.952999,42.077999,37.792702,30.715599,23.0959,18.245501,10.5436,13.7383,17.758301,23.0763,28.0994,33.1353,34.733398,35.1567,30.8319,23.91,16.310499,11.6151,3.77115,6.59472,10.2773,15.2117,20.1399,25.063299,28.328899,27.595699,23.3654,17.1189,9.91154,5.71074
72023.45257,3446487.228,29.72045,0.647,293,374538,293,1947.449269,30,3000,moz,355,3.4,3.7,4.4,5.3,5.2,4.6,4.6,4.6,3.7,3.8,3.6,3.6,3.17667,3.17667,4.18417,2.11039,1.37772,0.05,0.058069,0.526361,2.07697,4.58413,2.48842,2.75144,14503,17479,22226,25794,27927,28631,28219,26582,22728,18878,15108,13288,18.057199,21.104099,25.291401,30.6029,35.507599,40.675598,43.0467,42.169701,37.825699,30.7486,23.130899,18.285601,10.5465,13.7455,17.7623,23.077801,28.0968,33.181,34.789501,35.162701,30.8804,23.9086,16.311501,11.6173,3.73361,6.56474,10.2917,15.175,20.1029,25.0714,28.351299,27.575001,23.326099,17.0856,9.82473,5.6703
74236.95898,3446478.371,29.72038,0.66688,294,374539,294,3894.895816,30,3000,moz,353,3.4,3.7,4.4,5.3,5.2,5,4.6,4.6,3.7,3.3,3.6,3.6,3.18333,3.18333,4.18083,2.13061,1.37594,0.05,0.064347,0.523806,2.06619,4.55529,2.48942,2.75989,14488,17479,22225,25793,27925,28689,28218,26581,22770,18842,15108,13273,18.0602,21.1063,25.295099,30.6066,35.511799,40.679798,43.0485,42.172001,37.830601,30.753401,23.135201,18.288401,10.5457,13.7434,17.761101,23.0774,28.0975,33.182301,34.7878,35.160999,30.8808,23.909,16.311199,11.6166,3.78005,6.55902,10.2876,15.2212,20.1492,25.069099,28.3449,27.6166,23.323099,17.080799,9.87096,5.66757
80532.18152,3446439.994,29.72008,0.72343,295,374540,295,486.860503,30,3000,moz,361,3.6,4.7,4.4,5.2,5.2,5,4.6,4.6,4.7,3.8,3.6,3.6,3.20667,3.20667,4.16917,2.20139,1.36972,0.05,0.086319,0.514861,2.02847,4.45438,2.49292,2.78944,14580,17542,22223,25806,27914,28680,28180,26577,22703,18876,15110,13317,18.0208,21.0641,25.2579,30.569599,35.426498,40.644798,42.9048,42.030399,37.747601,30.7204,23.0502,18.198299,10.5428,13.6863,17.757099,23.075899,28.0501,33.136501,34.731701,35.1049,30.8323,23.9104,16.360201,11.6144,3.76759,6.589,10.3231,15.2078,20.086201,25.061001,28.372499,27.6373,23.412399,17.214199,9.95778,5.75801
71907.81214,3447254.677,29.72647,0.64596,296,374542,296,301872.9205,30,3000,moz,356,3.4,3.7,4.4,5.3,5.2,4.6,4.6,4.6,3.7,3.8,3.6,3.6,3.17667,3.17667,4.18417,2.11039,1.37772,0.05,0.058069,0.526361,2.07697,4.58413,2.48842,2.75144,14503,17479,22226,25794,27927,28631,28219,26582,22728,18878,15108,13288,18.057199,21.104099,25.291401,30.6029,35.507599,40.675598,43.0467,42.169701,37.825699,30.7486,23.130899,18.285601,10.5465,13.7455,17.7623,23.077801,28.0968,33.181,34.789501,35.162701,30.8804,23.9086,16.311501,11.6173,3.73361,6.56474,10.2917,15.175,20.1029,25.0714,28.351299,27.575001,23.326099,17.0856,9.82473,5.6703
80966.28598,3446546.785,29.72092,0.72733,297,374543,297,33593.65779,30,3000,moz,367,3.6,4.7,4.3,5.3,5.2,4.9,4.6,4.6,4.7,3.9,3.6,3.6,3.21,3.21,4.1675,2.2115,1.36883,0.05,0.089458,0.513583,2.02308,3.93996,2.49342,2.79367,14580,17541,22206,25788,27888,28648,28180,26576,22703,18894,15110,13332,18.022301,21.065201,25.3097,30.571501,35.4286,40.646999,42.855701,41.981499,37.700001,30.672899,23.052299,18.1497,10.5423,13.6852,17.7565,23.075701,28.050501,33.1371,34.730801,35.104099,30.8326,23.910601,16.360001,11.6141,3.76581,6.58614,10.3211,15.2059,20.134399,25.0599,28.369301,27.633101,23.410801,17.2118,10.0059,5.75665
82612.20758,3446454.164,29.72019,0.74212,298,374544,298,4868.61047,30,3000,moz,368,3.6,4.7,4.2,5.3,5.2,4.9,4.6,4.6,4.7,3.9,3.7,3.7,3.21333,3.21333,4.16583,2.22161,1.36794,0.05,0.092597,0.512306,2.01769,3.92554,2.49392,2.79789,14581,17542,22189,25788,27887,28647,28213,26575,22703,18894,15124,13332,18.023899,21.066299,25.311501,30.573299,35.430698,40.649101,42.856602,41.9827,37.702499,30.675301,23.054501,18.1511,10.5419,13.6842,17.756001,23.075399,28.0508,33.137699,34.7299,35.103199,30.8328,23.910801,16.3599,11.6138,3.76403,6.53328,10.319,15.204,20.0825,25.058701,28.3661,27.628901,23.4093,17.2094,10.004,5.75528
74014.28976,3446490.007,29.72047,0.66488,299,374545,299,24829.98363,30,3000,moz,353,3.4,3.7,4.4,5.3,5.2,5,4.6,4.6,3.7,3.3,3.6,3.6,3.18333,3.18333,4.18083,2.13061,1.37594,0.05,0.064347,0.523806,2.06619,4.55529,2.48942,2.75989,14488,17479,22225,25793,27925,28689,28218,26581,22770,18842,15108,13273,18.0602,21.1063,25.295099,30.6066,35.511799,40.679798,43.0485,42.172001,37.830601,30.753401,23.135201,18.288401,10.5457,13.7434,17.761101,23.0774,28.0975,33.182301,34.7878,35.160999,30.8808,23.909,16.311199,11.6166,3.78005,6.55902,10.2876,15.2212,20.1492,25.069099,28.3449,27.6166,23.323099,17.080799,9.87096,5.66757
73907.98228,3446377.015,29.71959,0.66393,300,374546,300,1460.574249,30,3000,moz,353,3.4,3.7,4.4,5.3,5.2,5,4.6,4.6,3.7,3.3,3.6,3.6,3.18333,3.18333,4.18083,2.13061,1.37594,0.05,0.064347,0.523806,2.06619,4.55529,2.48942,2.75989,14488,17479,22225,25793,27925,28689,28218,26581,22770,18842,15108,13273,18.0602,21.1063,25.295099,30.6066,35.511799,40.679798,43.0485,42.172001,37.830601,30.753401,23.135201,18.288401,10.5457,13.7434,17.761101,23.0774,28.0975,33.182301,34.7878,35.160999,30.8808,23.909,16.311199,11.6166,3.78005,6.55902,10.2876,15.2212,20.1492,25.069099,28.3449,27.6166,23.323099,17.080799,9.87096,5.66757
