uid,BASICA_AREA,Zone,total_volume_prod,geometry
44192.0,0.46,36.0,NA,POINT (32.33147031464604 -26.02969831980622)
44195.0,0.11,36.0,NA,POINT (32.33113476592485 -26.02894732329728)
44197.0,0.30399999999999999,36.0,NA,POINT (32.33087077846809 -26.03143822715521)
44199.0,0.88,36.0,NA,POINT (32.33076505214099 -26.03597954456083)
44202.0,0.08,36.0,NA,POINT (32.33207672673689 -26.03380049030529)
44205.0,0.60799999999999998,36.0,NA,POINT (32.33258138317496 -26.03469673667181)
44208.0,0.37,36.0,NA,POINT (32.33074470219066 -26.03428191639937)
44210.0,0.1462,36.0,NA,POINT (32.33073752602705 -26.03378526412606)
44213.0,NA,36.0,0,POINT (32.33103781945415 -26.03370538978218)
44216.0,0.44,36.0,NA,POINT (32.33061164785832 -26.03483209565983)
44218.0,2.1,36.0,NA,POINT (32.33118753960047 -26.03550294079219)
44221.0,0.112,36.0,NA,POINT (32.33147260849164 -26.03458325754335)
44224.0,0.31,36.0,NA,POINT (32.49488761751144 -25.92484119124642)
44227.0,0.15,36.0,NA,POINT (32.49483969151128 -25.92437147789711)
44230.0,0.28000000000000003,36.0,NA,POINT (32.49670252513308 -25.92542540868688)
44233.0,0.54800000000000004,36.0,NA,POINT (32.49295197550845 -25.92447324251924)
44236.0,0.28000000000000003,36.0,NA,POINT (32.49321599966118 -25.92344477611378)
44239.0,0.20799999999999999,36.0,NA,POINT (32.49147823324509 -25.92351092702465)
44241.0,4.5999999999999999E-2,36.0,NA,POINT (32.51109302049536 -25.90336981098848)
44243.0,0.32,36.0,NA,POINT (32.51182372734497 -25.9029117541081)
44246.0,NA,36.0,0,POINT (32.51076735635709 -25.90244767537895)
44249.0,0.42499999999999999,36.0,NA,POINT (32.50966501274936 -25.90344625733358)
44252.0,NA,36.0,0,POINT (32.51184116408547 -25.89624783370843)
44255.0,NA,36.0,0,POINT (32.5130791084101 -25.89624296523213)
44258.0,NA,36.0,0,POINT (32.51563265070038 -25.89677524326301)
44261.0,2.3400000000000001E-2,36.0,NA,POINT (32.51383590200074 -25.89671505291373)
44264.0,NA,36.0,0,POINT (32.51269815513812 -25.89662996661843)
44267.0,2.8000000000000001E-2,36.0,NA,POINT (32.48760504272223 -25.78895304612318)
44270.0,4.2000000000000003E-2,36.0,NA,POINT (32.49184414540311 -25.78894082664534)
44273.0,0.2,36.0,NA,POINT (32.48880612815 -25.78565232824777)
44277.0,NA,36.0,NA,POINT (32.48920024534052 -25.78678245039146)
44280.0,0.03,36.0,NA,POINT (32.50598725233197 -25.47429935163551)
44283.0,0.16,36.0,NA,POINT (32.50956567874101 -25.79444669141739)
44287.0,0.40200000000000002,36.0,NA,POINT (32.49278014844545 -25.78696654452183)
44290.0,2.1999999999999999E-2,36.0,NA,POINT (32.49023047698888 -25.783770076061)
44293.0,4.4699999999999997E-2,36.0,NA,POINT (32.49050549557561 -25.78476432909331)
44297.0,0.191,36.0,NA,POINT (32.48914020061802 -25.78915710330256)
44300.0,NA,36.0,0,POINT (32.47875644620373 -25.81892787079128)
44303.0,NA,36.0,0,POINT (32.47654949088817 -25.82167404337409)
44305.0,NA,36.0,0,POINT (32.48465907676289 -25.82206421954657)
44308.0,0.104,36.0,NA,POINT (32.47572495079013 -25.82313390632194)
44311.0,NA,36.0,0,POINT (32.4763100475535 -25.82167318077514)
44313.0,0.13,36.0,NA,POINT (32.48430601455351 -25.8229569226696)
44316.0,NA,36.0,0,POINT (32.48262025823286 -25.8205760797861)
44319.0,0.82499999999999996,36.0,NA,POINT (32.47017353113863 -25.83975574960026)
44323.0,0.375,36.0,NA,POINT (32.46964077549658 -25.84062969784652)
44328.0,2.8000000000000001E-2,36.0,NA,POINT (32.46523265947786 -25.83565616683399)
44331.0,0.156,36.0,NA,POINT (32.4654507546602 -25.83597301317408)
44334.0,0.16200000000000001,36.0,NA,POINT (32.4675624948347 -25.83455405603254)
44337.0,7.5999999999999998E-2,36.0,NA,POINT (32.46844140816565 -25.83659801444515)
44340.0,0.08,36.0,NA,POINT (32.4693204316893 -25.83862390809537)
44343.0,4.4999999999999998E-2,36.0,NA,POINT (32.47063380599905 -25.83722907767306)
44346.0,5.3999999999999999E-2,36.0,NA,POINT (32.46755048879228 -25.83946623434622)
44349.0,3.4000000000000002E-2,36.0,NA,POINT (32.4688366581096 -25.84193608304725)
44352.0,NA,36.0,0,POINT (32.49073108586922 -25.88123999470434)
44356.0,NA,36.0,NA,POINT (32.48830102709012 -25.88226987035661)
44361.0,NA,36.0,0,POINT (32.48493460978167 -25.88513845829899)
44364.0,0.02,36.0,NA,POINT (32.48109843501671 -25.87896648048547)
44367.0,0.2,36.0,NA,POINT (32.48088586039588 -25.87964295368185)
44369.0,9.6000000000000002E-2,36.0,NA,POINT (32.48137583026993 -25.87944605057607)
44372.0,1.7999999999999999E-2,36.0,NA,POINT (32.49730292149895 -25.90157991638961)
44375.0,7.4999999999999997E-3,36.0,NA,POINT (32.50098376863479 -25.90469886960235)
44379.0,1.12E-2,36.0,NA,POINT (32.49899020940483 -25.90393349499309)
44383.0,0.28000000000000003,36.0,NA,POINT (32.49766455057733 -25.90341421208817)
44388.0,2.7E-2,36.0,NA,POINT (32.49882514011996 -25.90283129309067)
44391.0,4.0000000000000002E-4,36.0,NA,POINT (32.49986820833033 -25.90407197237991)
44394.0,NA,36.0,NA,POINT (32.55391320104624 -25.88761537490824)
44396.0,0.88,36.0,NA,POINT (32.55471294925434 -25.88731081760319)
44399.0,0.48,36.0,NA,POINT (32.55513826827536 -25.88835958285527)
44402.0,2.5399999999999999E-2,36.0,NA,POINT (32.55168933044464 -25.88702158074586)
44405.0,2.0400000000000001E-2,36.0,NA,POINT (32.55229985766596 -25.88659906409241)
44408.0,NA,36.0,0,POINT (32.55648112785573 -25.88162743717435)
44410.0,NA,36.0,0,POINT (32.55743629921574 -25.88246109900102)
44411.0,0.3,36.0,NA,POINT (32.55651016307971 -25.88187133159549)
44412.0,2.4E-2,36.0,NA,POINT (32.55521044282348 -25.88241817326211)
44415.0,NA,36.0,NA,POINT (32.55715289552838 -25.88350769556881)
44416.0,1.1299999999999999,36.0,NA,POINT (-57.22907108725579 -85.52614366336404)
44418.0,NA,36.0,0,POINT (32.53274593999091 -25.91657050742696)
44419.0,NA,36.0,NA,POINT (32.33324377849419 -25.91551926064643)
44420.0,1.58,36.0,NA,POINT (32.5354414998484 -25.91666946900173)
44424.0,0.28000000000000003,36.0,NA,POINT (32.53935101251815 -25.89214798336812)
44427.0,NA,36.0,0,POINT (32.53926620709316 -25.89342091761408)
44430.0,0.56240000000000001,36.0,NA,POINT (32.53955613231555 -25.89331348049453)
44433.0,0.4,36.0,NA,POINT (32.54034859484522 -25.8923317442413)
44436.0,0.28999999999999998,36.0,NA,POINT (32.54053687033244 -25.89269353329369)
44439.0,NA,36.0,0,POINT (32.53894822694007 -25.89304065513708)
44443.0,2.7E-2,36.0,NA,POINT (32.53966755558898 -25.89289846277275)
44446.0,0.61599999999999999,36.0,NA,POINT (32.51739728380026 -25.77683744068)
44449.0,0.252,36.0,NA,POINT (32.52088254437125 -25.77569312533077)
44452.0,0.11,36.0,NA,POINT (32.51209365695493 -25.77631407815765)
44455.0,NA,36.0,0,POINT (32.52455219592288 -25.78331740125864)
44458.0,NA,36.0,0,POINT (32.53261619813133 -25.78199806880614)
44461.0,0.13800000000000001,36.0,NA,POINT (32.52957290681876 -25.78233139853883)
44464.0,8.4000000000000005E-2,36.0,NA,POINT (32.52422015193937 -25.78154644816356)
44467.0,0.09,36.0,NA,POINT (32.52101270356561 -25.77805036843082)
44470.0,0.158,36.0,NA,POINT (32.5211294414335 -25.77629894414922)
44474.0,4.8000000000000001E-2,36.0,NA,POINT (32.52434876494765 -25.77930744370378)
44477.0,NA,36.0,0,POINT (32.54306416962906 -25.70496020693415)
44480.0,6.6000000000000003E-2,36.0,NA,POINT (32.52922173069312 -25.709494396343)
44483.0,0.08,36.0,NA,POINT (32.52837523771025 -25.7067736208177)
44486.0,1.6E-2,36.0,NA,POINT (32.53026555961463 -25.71273954398943)
44489.0,0.06,36.0,NA,POINT (32.53307310336886 -25.70850444860052)
44492.0,NA,36.0,0,POINT (32.53284989621544 -25.71206156644779)
44495.0,NA,36.0,0,POINT (32.53374266341992 -25.71317511840464)
44498.0,NA,36.0,0,POINT (32.51757910479151 -25.70960081510651)
44501.0,NA,36.0,0,POINT (32.52203238076011 -25.7101663149158)
44504.0,NA,36.0,0,POINT (32.52326835814233 -25.71017036195717)
44507.0,0.04,36.0,NA,POINT (32.54257413880642 -25.8588109964055)
44510.0,NA,36.0,0,POINT (32.55260771606991 -25.85522128466004)
44513.0,1.7999999999999999E-2,36.0,NA,POINT (32.54236014114804 -25.85736554474633)
44516.0,NA,36.0,0,POINT (32.54447567414739 -25.86523720168196)
44519.0,NA,36.0,0,POINT (32.54584477149189 -25.86478096906076)
44522.0,0.46,36.0,NA,POINT (32.52751247717507 -25.85922328406711)
44525.0,0.03,36.0,NA,POINT (32.52446358968881 -25.86295168358012)
44527.0,NA,36.0,0,POINT (32.4601064982964 -25.93166866276313)
44530.0,0.108,36.0,NA,POINT (32.46203540032984 -25.93132367888047)
44533.0,NA,36.0,0,POINT (32.45972912950982 -25.93120674163859)
44536.0,1.74,36.0,NA,POINT (32.46146447455354 -25.93170080539777)
44539.0,0.34,36.0,NA,POINT (32.46051872648282 -25.92886196180309)
44542.0,1.82,36.0,NA,POINT (32.45882820039735 -25.92949676683627)
44545.0,1.53,36.0,NA,POINT (32.4604168536516 -25.92930403781536)
44548.0,0.13200000000000001,36.0,NA,POINT (32.46004006708954 -25.92871570379158)
44551.0,3.46,36.0,NA,POINT (32.45976966894409 -25.92888626027685)
44556.0,1.5349999999999999,36.0,NA,POINT (32.45904111869043 -25.92879324534142)
44559.0,NA,36.0,0,POINT (32.45887887189991 -25.92933442149638)
44561.0,NA,36.0,0,POINT (32.461397804253 -25.9287929942711)
44563.0,0.78,36.0,NA,POINT (32.45984865675338 -25.91593795346863)
44566.0,0.55000000000000004,36.0,NA,POINT (32.46460805674443 -25.91668701731207)
44569.0,0.45,36.0,NA,POINT (32.46066518377059 -25.91642859843181)
44572.0,0.78,36.0,NA,POINT (32.46218552717314 -25.9158473154711)
44575.0,NA,36.0,NA,POINT (32.46116298435219 -25.91674648979585)
44578.0,NA,36.0,0,POINT (32.46074953859392 -25.91544467312905)
44581.0,NA,36.0,NA,POINT (32.46264265391984 -25.91632758581421)
44584.0,0.3,36.0,NA,POINT (32.46038133644401 -25.91736663244628)
44587.0,1.39,36.0,NA,POINT (32.46322987265065 -25.9167451284914)
44591.0,0.1,36.0,NA,POINT (32.4537223800069 -25.91931016633033)
44594.0,0.24,36.0,NA,POINT (32.4528321336964 -25.91964993718329)
44599.0,2.0339,36.0,NA,POINT (32.45328483208257 -25.91892023926036)
44603.0,0.4,36.0,NA,POINT (32.45462277242415 -25.91893430927695)
44606.0,0.56999999999999995,36.0,NA,POINT (32.45562263512317 -25.91864008753057)
44609.0,NA,36.0,0,POINT (32.45219705815296 -25.91878971640612)
44612.0,NA,36.0,NA,POINT (32.45423730124904 -25.91590790589478)
44616.0,0.18,36.0,NA,POINT (32.45201444066775 -25.9172539760806)
44620.0,0.192,36.0,NA,POINT (32.45141777649918 -25.91672799621319)
44622.0,1.6240000000000001,36.0,NA,POINT (32.45035311308433 -25.91807841889875)
44625.0,0.3,36.0,NA,POINT (32.45188080306197 -25.92024230319927)
44628.0,0.214,36.0,NA,POINT (32.45374796844824 -25.9159241221766)
44631.0,0.1724,36.0,NA,POINT (32.47869955432698 -25.93195346183859)
44634.0,1.9139999999999999,36.0,NA,POINT (32.47631779905465 -25.93309164650427)
44637.0,1.1499999999999999,36.0,NA,POINT (32.47544589312204 -25.93153538242386)
44640.0,0.38,36.0,NA,POINT (32.47700746211485 -25.93069223416023)
44643.0,0.12,36.0,NA,POINT (28.76900467327934 -83.56379893636549)
44644.0,0.15,36.0,NA,POINT (32.47181593501148 -25.95951423602877)
44647.0,0.24,36.0,NA,POINT (32.47142162786062 -25.9605782983562)
44649.0,7.1999999999999995E-2,36.0,NA,POINT (32.46981962728545 -25.96143025943262)
44652.0,0.22800000000000001,36.0,NA,POINT (32.41031922413914 -25.96099246149407)
44655.0,9.6000000000000002E-2,36.0,NA,POINT (32.47012219543675 -25.96078123091048)
44658.0,NA,36.0,0,POINT (32.47823058368362 -25.96359181932563)
44661.0,NA,36.0,0,POINT (32.47780310033556 -25.96312976463941)
44662.0,0.29089999999999999,36.0,NA,POINT (32.47843151673689 -25.94746552786287)
44665.0,0.26800000000000002,36.0,NA,POINT (32.48016389610666 -25.85758058507768)
44669.0,0.16,36.0,NA,POINT (32.47961731673992 -25.94808381246937)
44673.0,0.25,36.0,NA,POINT (33.62046041731807 -25.13437613968343)
44675.0,0.17499999999999999,36.0,NA,POINT (33.62047841437185 -25.13597447822954)
44681.0,0.2,36.0,NA,POINT (33.62419867555052 -25.13599497511712)
44685.0,0.14000000000000001,36.0,NA,POINT (33.61895838801777 -25.13356966828982)
44687.0,0.24,36.0,NA,POINT (33.62456393368491 -25.13759184872509)
44688.0,0.6,36.0,NA,POINT (33.61671605487086 -25.13349774218592)
44690.0,0.375,36.0,NA,POINT (34.36276421841436 -65.63500275240567)
44691.0,1.3149999999999999,36.0,NA,POINT (33.61852285195311 -25.14163580040315)
44695.0,0.27800000000000002,36.0,NA,POINT (34.34986911167884 -65.63938908925677)
44699.0,0.55000000000000004,36.0,NA,POINT (33.55275674782969 -25.13274772457755)
44703.0,0.7,36.0,NA,POINT (33.55480767257452 -25.13218015936613)
44707.0,2.65,36.0,NA,POINT (33.55581289363631 -25.13071342577753)
44710.0,NA,36.0,NA,POINT (33.55564302962103 -25.13044314295542)
44713.0,1.4,36.0,NA,POINT (33.55520324862114 -25.13190775808085)
44716.0,0.35,36.0,NA,POINT (33.55370532856413 -25.1319133625179)
44719.0,0.56000000000000005,36.0,NA,POINT (33.55670977824301 -25.1316131251156)
44722.0,0.27,36.0,NA,POINT (33.55576885199776 -25.1319417605829)
44727.0,0.08,36.0,NA,POINT (33.55181251498703 -25.13234486389909)
44730.0,1.25,36.0,NA,POINT (33.55299255228569 -25.13224112783097)
44733.0,NA,36.0,NA,POINT (33.55265901019915 -25.13307319288527)
44735.0,0.42,36.0,NA,POINT (33.55452579354974 -25.13126911778245)
44738.0,1.31,36.0,NA,POINT (33.55452579354974 -25.13126911778245)
44741.0,0.47499999999999998,36.0,350,POINT (33.55966703869498 -25.13837497426004)
44744.0,0.17499999999999999,36.0,550,POINT (33.55701748814542 -25.13602795904254)
44746.0,0.11,36.0,NA,POINT (33.5578111143758 -25.13602497349782)
44750.0,0.185,36.0,NA,POINT (33.5566734416953 -25.13453919418025)
44752.0,0.5,36.0,NA,POINT (33.55658714796052 -25.13519875607922)
44754.0,0.39960000000000001,36.0,NA,POINT (33.5552240317987 -25.13650428418325)
44757.0,0.17399999999999999,36.0,NA,POINT (33.65716639068589 -25.13641231980353)
44760.0,0.31,36.0,NA,POINT (33.55867533326442 -25.13627457576631)
44762.0,0.15,36.0,100,POINT (33.55393340571635 -25.13629237904614)
44765.0,0.50800000000000001,36.0,NA,POINT (33.55770551245974 -25.13461658924271)
44767.0,NA,36.0,0,POINT (33.78005967568511 -24.96886063299553)
44772.0,1.85,36.0,2650,POINT (33.77479703844038 -24.96060705158144)
44776.0,0.7,36.0,300,POINT (33.7633145030189 -24.97162951222908)
44782.0,0.35,36.0,200,POINT (33.76405529535786 -24.97287193587268)
44785.0,0.105,36.0,150,POINT (33.76436455642756 -24.97161509423474)
44788.0,1.54,36.0,5000,POINT (33.7636243263244 -24.97046297504184)
44791.0,0.25,36.0,NA,POINT (33.76641053347883 -24.97404283836307)
44794.0,0.06,36.0,200,POINT (33.7273578081498 -24.97599071431033)
44797.0,0.25,36.0,750,POINT (33.76405529535786 -24.97287193587268)
44801.0,NA,36.0,0,POINT (33.76278905394445 -24.9699615426358)
44807.0,NA,36.0,0,POINT (33.76263862413448 -24.97287919980276)
44812.0,NA,36.0,0,POINT (33.90396394873137 -25.00838123407078)
44815.0,NA,36.0,0,POINT (33.9146046270251 -25.00806332511872)
44818.0,NA,36.0,0,POINT (33.90771579012917 -25.0118892469331)
44822.0,NA,36.0,0,POINT (33.92508268793301 -25.00456699368582)
44826.0,NA,36.0,0,POINT (33.92445546582896 -25.01741200630532)
44829.0,NA,36.0,0,POINT (33.93101585273232 -25.01211543331576)
44831.0,NA,36.0,0,POINT (33.92663256172575 -25.00378073795696)
44834.0,0.3,36.0,NA,POINT (33.91806189739234 -25.00923402665693)
44837.0,NA,36.0,0,POINT (33.91694311047497 -25.0053669154431)
44840.0,NA,36.0,0,POINT (33.92083122059513 -25.00452113349194)
44843.0,0.5,36.0,250,POINT (33.72546979769399 -24.90399819387384)
44847.0,NA,36.0,0,POINT (33.72831044054478 -24.90549248479318)
44853.0,NA,36.0,0,POINT (33.72613820982917 -24.90485286176791)
44857.0,NA,36.0,NA,POINT (33.72897304412677 -24.90535378722264)
44859.0,NA,36.0,0,POINT (33.72711453622508 -24.90417983160676)
44864.0,NA,36.0,0,POINT (33.72200930790294 -24.9048729032159)
44869.0,NA,36.0,0,POINT (33.72422539478888 -24.90624386357614)
44873.0,NA,36.0,0,POINT (33.7244849856616 -24.90491508457022)
44878.0,NA,36.0,0,POINT (33.7288162476082 -24.90394575902344)
44883.0,NA,36.0,0,POINT (33.72364446857114 -24.90510880987295)
44887.0,NA,36.0,250,POINT (33.72641955224288 -24.90216936293795)
44892.0,NA,36.0,0,POINT (33.72801788167835 -24.90119528272909)
44896.0,8.1000000000000003E-2,36.0,NA,POINT (33.72313665970219 -24.90292583307001)
44899.0,0.17499999999999999,36.0,NA,POINT (33.72236551541599 -24.90312824546251)
44904.0,NA,36.0,0,POINT (33.72727253920155 -24.90241806772553)
44908.0,0.1,36.0,NA,POINT (33.72418835098016 -24.90159321234866)
44914.0,0.2,36.0,400,POINT (33.7214298048752 -24.90227485269281)
44920.0,0.2,36.0,75,POINT (33.72510559140355 -24.90267244592848)
44924.0,0.21,36.0,NA,POINT (33.72298335268491 -24.90210477849928)
44929.0,0.25,36.0,NA,POINT (33.71836540589361 -24.90144074969382)
44934.0,NA,36.0,0,POINT (33.71784798484828 -24.90100073345943)
44938.0,NA,36.0,0,POINT (33.71735318836067 -24.90104826718998)
44942.0,0.17499999999999999,36.0,25,POINT (33.71462717707841 -24.90222631727726)
44947.0,0.18379999999999999,36.0,40,POINT (33.71490389194529 -24.90213468395121)
44951.0,0.73499999999999999,36.0,320,POINT (33.71954532196464 -24.901724047472)
44956.0,0.3,36.0,750,POINT (33.72011199380329 -24.90041185471137)
44960.0,9.9000000000000005E-2,36.0,NA,POINT (33.71770239215403 -24.90150715601356)
44964.0,0.13500000000000001,36.0,300,POINT (33.71990820903859 -24.90112626737922)
44969.0,NA,36.0,0,POINT (33.71899390210421 -24.90054367777962)
44974.0,1.52,36.0,250,POINT (33.71601033038927 -24.90169590157005)
44978.0,0.15,36.0,150,POINT (33.71690295189033 -24.90195350662467)
44982.0,0.5,36.0,NA,POINT (33.70440394425098 -24.89264813476495)
44986.0,0.75,36.0,NA,POINT (33.70483818251517 -24.89240225335417)
44992.0,0.86,36.0,NA,POINT (33.70213994396863 -24.89322774372648)
44996.0,8,36.0,NA,POINT (33.7021185596365 -24.89294789013307)
45000.0,NA,36.0,0,POINT (33.70163879153793 -24.89214640709705)
45004.0,NA,36.0,0,POINT (33.7057995054528 -24.8925692944558)
45009.0,NA,36.0,0,POINT (33.70426175130862 -24.89201665135618)
45014.0,NA,36.0,0,POINT (33.70551213428804 -24.89252549947561)
45017.0,3.95,36.0,NA,POINT (33.69828455983225 -24.89252337169634)
45023.0,0.27750000000000002,36.0,NA,POINT (33.69813128044066 -24.8934361982632)
45026.0,0.30099999999999999,36.0,NA,POINT (33.6997700948609 -24.8925976900351)
45030.0,0.26,36.0,NA,POINT (33.70043607877945 -24.89306416628235)
45035.0,0.75,36.0,NA,POINT (33.69918860886399 -24.89307001648871)
45037.0,1.85,36.0,NA,POINT (33.70017003706959 -24.89329118438515)
45042.0,1,36.0,750,POINT (33.69207005389542 -24.85576980815389)
45046.0,NA,36.0,0,POINT (33.69226343152641 -24.85494710589155)
45052.0,0.54,36.0,NA,POINT (33.6906856435085 -24.85600198625219)
45055.0,NA,36.0,0,POINT (33.68895935468371 -24.85526942862371)
45060.0,0.8,36.0,1000,POINT (33.69459938852221 -24.85673339926002)
45063.0,1.5,36.0,20,POINT (33.69337300533674 -24.85868072591623)
45067.0,0.9,36.0,40,POINT (33.6936252611841 -24.85776744063436)
45072.0,0.38,36.0,25,POINT (33.69335216013432 -24.85494205691139)
45074.0,0.1,36.0,NA,POINT (33.69395719889035 -24.85694409308557)
45076.0,1,36.0,NA,POINT (33.69239548355495 -24.85910970936715)
45081.0,0.5,36.0,NA,POINT (33.69380253656745 -24.85583401876509)
45084.0,0.3,36.0,NA,POINT (33.69287455643316 -24.85982092372346)
45089.0,0.92,36.0,NA,POINT (33.69265931752113 -24.86027346358791)
45092.0,0.17,36.0,NA,POINT (33.6913769013842 -24.86105605658977)
45096.0,0.3,36.0,200,POINT (33.68768061062789 -24.85671122450323)
45100.0,1.45,36.0,NA,POINT (33.68831926081806 -24.85764749062517)
45103.0,NA,36.0,0,POINT (33.68942371957027 -24.8586899746522)
45107.0,0.25,36.0,NA,POINT (33.68931294104672 -24.85834731404406)
45111.0,0.66,36.0,NA,POINT (33.68497534177146 -24.87231087700172)
45113.0,NA,36.0,0,POINT (33.69105681231623 -24.85867339758392)
45118.0,NA,36.0,0,POINT (33.690234016477 -24.86023050558183)
45123.0,NA,36.0,0,POINT (38.52167398611301 -83.49386715157263)
45129.0,0.1,36.0,12.5,POINT (33.68332655732387 -24.87670741320762)
45132.0,0.22500000000000001,36.0,NA,POINT (33.73469140149803 -24.83587914308459)
45136.0,NA,36.0,0,POINT (33.73342456255595 -24.8341785413239)
45141.0,NA,36.0,0,POINT (33.73234994495301 -24.83654988241317)
45145.0,0.432,36.0,NA,POINT (33.73867458092234 -24.83503770917298)
45148.0,0.12,36.0,100,POINT (33.75450676965777 -24.836403558528)
45151.0,0.14000000000000001,36.0,NA,POINT (33.74081514730372 -24.83554187150129)
45154.0,0.42,36.0,NA,POINT (33.75632816772893 -24.8364846611845)
45158.0,NA,36.0,0,POINT (33.75963668070533 -24.85159441339871)
45164.0,0.2,36.0,NA,POINT (33.75327074844527 -24.84964890713313)
45167.0,NA,36.0,0,POINT (33.74583634198985 -24.8295746378932)
