id,state,c_code,country,crop,year,harv_area_ha,yield,production_ha,statearea_ha,perimeter_km,lon,lat
"18532",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,33.6174432371,-21.3184456765
"18533",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,33.7134501742,-21.3214998636
"18534",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,33.8094740443,-21.3244996363
"18535",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,33.9055145442,-21.3274449547
"18669",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,33.3260558293,-21.3988650989
"18670",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,33.4220681418,-21.4020971581
"18809",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,33.3225664192,-21.4887716570
"10056",Angoche,MOZ,Mozambique,Maize,2000,4845.000000000000000,0.880082559339525,4264.000000000000000,257717.8165429017,635.2496981887,39.7583534527,-15.8903506356
"10196",Angoche,MOZ,Mozambique,Maize,2000,4845.000000000000000,0.880082559339525,4264.000000000000000,257717.8165429017,635.2496981887,39.7586930594,-15.9807473302
"10334",Angoche,MOZ,Mozambique,Maize,2000,4845.000000000000000,0.880082559339525,4264.000000000000000,257717.8165429017,635.2496981887,39.5720504127,-16.0717246674
"10335",Angoche,MOZ,Mozambique,Maize,2000,4845.000000000000000,0.880082559339525,4264.000000000000000,257717.8165429017,635.2496981887,39.6655435899,-16.0714543782
"10336",Angoche,MOZ,Mozambique,Maize,2000,4845.000000000000000,0.880082559339525,4264.000000000000000,257717.8165429017,635.2496981887,39.7590348489,-16.0711432592
"10197",Angoche,MOZ,Mozambique,Maize,2000,4845.000000000000000,0.880082559339525,4264.000000000000000,257717.8165429017,635.2496981887,39.8521400449,-15.9803974679
"10337",Angoche,MOZ,Mozambique,Maize,2000,4845.000000000000000,0.880082559339525,4264.000000000000000,257717.8165429017,635.2496981887,39.8525239204,-16.0707913144
"10474",Angoche,MOZ,Mozambique,Maize,2000,4845.000000000000000,0.880082559339525,4264.000000000000000,257717.8165429017,635.2496981887,39.5723096659,-16.1621232703
"10475",Angoche,MOZ,Mozambique,Maize,2000,4845.000000000000000,0.880082559339525,4264.000000000000000,257717.8165429017,635.2496981887,39.6658452070,-16.1618513803
"10476",Angoche,MOZ,Mozambique,Maize,2000,4845.000000000000000,0.880082559339525,4264.000000000000000,257717.8165429017,635.2496981887,39.7593788260,-16.1615384188
"10477",Angoche,MOZ,Mozambique,Maize,2000,4845.000000000000000,0.880082559339525,4264.000000000000000,257717.8165429017,635.2496981887,39.8529102527,-16.1611843897
"10614",Angoche,MOZ,Mozambique,Maize,2000,4845.000000000000000,0.880082559339525,4264.000000000000000,257717.8165429017,635.2496981887,39.5725705713,-16.2525211029
"10615",Angoche,MOZ,Mozambique,Maize,2000,4845.000000000000000,0.880082559339525,4264.000000000000000,257717.8165429017,635.2496981887,39.6661487464,-16.2522476108
