"CONTINENT_CODE","CONTINENT_NAME","COUNTRY_CODE","COUNTRY_NAME","AREA_CODE","AREA_NAME","ADMIN_LEVEL","ITEM_CODE","ITEM_NAME","YEAR","AEREA_HARVESTED","YIELD","PRODUCTION"
"AFR","All African countries","MOZ","Mozambique","MOZ006","Nampula","1","826","Tobacco Leaves","2003","","","2515.0"
"AFR","All African countries","MOZ","Mozambique","MOZ006","Nampula","1","826","Tobacco Leaves","2005","6300.0","","5461.0"
"AFR","All African countries","MOZ","Mozambique","MOZ006","Nampula","1","826","Tobacco Leaves","2006","5200.0","","4273.0"
"AFR","All African countries","MOZ","Mozambique","MOZ006","Nampula","1","826","Tobacco Leaves","2007","700.0","","662.0"
"AFR","All African countries","MOZ","Mozambique","MOZ006","Nampula","1","826","Tobacco Leaves","2008","700.0","","94.0"
"AFR","All African countries","MOZ","Mozambique","MOZ006","Nampula","1","826","Tobacco Leaves","Most recent","700.0","","94.0"
"AFR","All African countries","MOZ","Mozambique","MOZ006","Nampula","1","83","Sorghum","1999","105784.0","0.62","65311.0"
"AFR","All African countries","MOZ","Mozambique","MOZ006","Nampula","1","83","Sorghum","2000","48288.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ006","Nampula","1","83","Sorghum","2002","63200.0","","43400.0"
"AFR","All African countries","MOZ","Mozambique","MOZ006","Nampula","1","83","Sorghum","2003","","","46000.0"
"AFR","All African countries","MOZ","Mozambique","MOZ006","Nampula","1","83","Sorghum","2005","54400.0","","16700.0"
"AFR","All African countries","MOZ","Mozambique","MOZ006","Nampula","1","83","Sorghum","2006","65700.0","","32700.0"
"AFR","All African countries","MOZ","Mozambique","MOZ006","Nampula","1","83","Sorghum","2007","69600.0","","21200.0"
"AFR","All African countries","MOZ","Mozambique","MOZ006","Nampula","1","83","Sorghum","2008","62600.0","","15200.0"
"AFR","All African countries","MOZ","Mozambique","MOZ006","Nampula","1","83","Sorghum","Most recent","62600.0","","15200.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","122","Sweet Potatoes","2000","3491.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","122","Sweet Potatoes","2002","10300.0","","34890.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","122","Sweet Potatoes","2003","","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","122","Sweet Potatoes","2005","5400.0","","43440.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","122","Sweet Potatoes","2006","11300.0","","30700.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","122","Sweet Potatoes","2007","9800.0","","19930.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","122","Sweet Potatoes","2008","10100.0","","51310.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","122","Sweet Potatoes","Most recent","10100.0","","51310.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","125","Cassava","1999","21594.0","2.0","43188.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","125","Cassava","2000","23202.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","125","Cassava","2002","16400.0","","58160.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","125","Cassava","2003","","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","125","Cassava","2005","35500.0","","221820.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","125","Cassava","2006","21900.0","","53740.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","125","Cassava","2007","27100.0","","88530.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","125","Cassava","2008","37900.0","","427620.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","125","Cassava","Most recent","37900.0","","427620.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","137","Yams","2000","118.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","137","Yams","Most recent","118.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","156","Sugar Cane","1999","0.0","0.0","0.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","156","Sugar Cane","2000","1127.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","156","Sugar Cane","Most recent","1127.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","176","Beans, Dry","1999","36575.0","0.36","13223.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","176","Beans, Dry","Most recent","36575.0","0.36","13223.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","187","Peas, Dry","2000","244.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","187","Peas, Dry","Most recent","244.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","195","Cow Peas, Dry","2002","8600.0","","2400.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","195","Cow Peas, Dry","2003","","","3200.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","195","Cow Peas, Dry","2005","15500.0","","3000.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","195","Cow Peas, Dry","2006","16200.0","","3700.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","195","Cow Peas, Dry","2007","6200.0","","1200.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","195","Cow Peas, Dry","2008","17000.0","","6400.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","195","Cow Peas, Dry","Most recent","17000.0","","6400.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","236","Soybeans","2000","43.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","236","Soybeans","Most recent","43.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","242","Groundnuts in Shell","1999","3144.0","0.22","690.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","242","Groundnuts in Shell","2002","8700.0","","1970.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","242","Groundnuts in Shell","2003","","","3140.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","242","Groundnuts in Shell","2005","15900.0","","2090.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","242","Groundnuts in Shell","2006","14700.0","","3980.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","242","Groundnuts in Shell","2007","12600.0","","2460.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","242","Groundnuts in Shell","2008","14400.0","","3940.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","242","Groundnuts in Shell","Most recent","14400.0","","3940.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","267","Sunflower Seed","2000","756.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","267","Sunflower Seed","2002","3000.0","","928.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","267","Sunflower Seed","2003","","","556.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","267","Sunflower Seed","2005","700.0","","421.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","267","Sunflower Seed","2006","2800.0","","291.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","267","Sunflower Seed","2007","1600.0","","81.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","267","Sunflower Seed","2008","300.0","","201.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","267","Sunflower Seed","Most recent","300.0","","201.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","27","Rice, Paddy","1999","2663.0","0.33","875.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","27","Rice, Paddy","2000","5209.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","27","Rice, Paddy","2002","9700.0","","3800.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","27","Rice, Paddy","2003","","","3800.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","27","Rice, Paddy","2005","6900.0","","1500.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","27","Rice, Paddy","2006","6200.0","","2700.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","27","Rice, Paddy","2007","12600.0","","3000.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","27","Rice, Paddy","2008","16100.0","","4400.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","27","Rice, Paddy","Most recent","16100.0","","4400.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","289","Sesame Seed","2000","305.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","289","Sesame Seed","2002","700.0","","109.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","289","Sesame Seed","2003","","","113.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","289","Sesame Seed","2005","1600.0","","363.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","289","Sesame Seed","2006","2600.0","","261.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","289","Sesame Seed","2007","2800.0","","294.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","289","Sesame Seed","2008","1600.0","","1135.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","289","Sesame Seed","Most recent","1600.0","","1135.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","328","Seed Cotton","1999","0.0","0.0","0.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","328","Seed Cotton","2000","2536.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","328","Seed Cotton","2002","6629.0","","4290.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","328","Seed Cotton","2003","9913.0","","1850.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","328","Seed Cotton","2005","21446.0","","6559.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","328","Seed Cotton","2006","21177.0","","7865.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","328","Seed Cotton","2007","14775.0","","6794.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","328","Seed Cotton","2008","","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","328","Seed Cotton","Most recent","","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","358","Cabbages","2000","105.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","358","Cabbages","Most recent","105.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","372","Lettuce","2000","26.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","372","Lettuce","Most recent","26.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","388","Tomatoes","2000","411.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","388","Tomatoes","Most recent","411.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","394","Pumpkins, Squash, Gourds","2000","8230.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","394","Pumpkins, Squash, Gourds","Most recent","8230.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","397","Cucumbers and Gherkins","2000","1700.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","397","Cucumbers and Gherkins","Most recent","1700.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","403","Onions, Dry","2000","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","403","Onions, Dry","Most recent","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","406","Garlic","2000","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","406","Garlic","Most recent","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","414","Beans, Green","2002","31700.0","","16800.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","414","Beans, Green","2003","","","19700.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","414","Beans, Green","2005","48600.0","","18000.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","414","Beans, Green","2006","42200.0","","21400.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","414","Beans, Green","2007","30600.0","","18000.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","414","Beans, Green","2008","51200.0","","29900.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","414","Beans, Green","Most recent","51200.0","","29900.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","426","Carrots","2000","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","426","Carrots","Most recent","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","56","Maize","1999","101561.0","0.95","96917.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","56","Maize","2002","150200.0","","175200.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","56","Maize","2003","","","159700.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","56","Maize","2005","198400.0","","121700.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","56","Maize","2006","153600.0","","222600.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","56","Maize","2007","177400.0","","103800.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","56","Maize","2008","196100.0","","170100.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","56","Maize","Most recent","196100.0","","170100.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","567","Watermelons","2000","120.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","567","Watermelons","Most recent","120.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","667","Tea","2000","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","667","Tea","Most recent","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","689","Pimento, Allspice","2000","82.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","689","Pimento, Allspice","2002","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","689","Pimento, Allspice","2003","","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","689","Pimento, Allspice","2005","","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","689","Pimento, Allspice","2006","","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","689","Pimento, Allspice","2007","","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","689","Pimento, Allspice","2008","","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","689","Pimento, Allspice","Most recent","","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","720","Ginger","2000","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","720","Ginger","Most recent","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007","Nassa","1","789","Sisal","2000","0.0","",""
